"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Dominican Republic","DOM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","4.36029833620195","4.4457617071725","3.33926981300089","3.601108033241","3.20723684210526","3.37309749074455","2.86532951289398","2.78357689631176","2.6266416510319","2.30202578268877","2.26176115802171","2.87572749058542","2.72807274860663","3.52878747678429","1.19760479041916","1.15553501271089","1.11516191293159","0.769230769230769","0.768049155145929","0.676041103299081","0.641848523748395","0.465866332198531","0.653838968802541","0.796037502211215","0.748584991783823","0.604686318972033","0.66334991708126","0.285523936423337","0.22740193291643","0.244144350347143","0.249941419979692","0.171698383173558","0.15986654618753","0.214379947229551","0.163641773281761","0.151954689874292","0.146500632616368","0.145927301671531","0.156161272004543","0.145956345783852","0.347545460187426","1.52782618798652","3.84468976018272","4.37096591552486","5.2662946307634","","",
"Algeria","DZA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.111921858193552","","",
"East Asia & Pacific (excluding high income)","EAP","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0.000921177739299677","0.179129660934345","0.546240994910323","0.792412511200276","0.948556392906405","1.14402382852351","1.15823845355473","1.17570479878126","1.01994052075667","0.894365940796245","0.903875386214556","0.904386266563412","0.894900294994945","0.798748908202747","0.726879517105409","0.657082536772643","0.751684695912037","0.919585778862243","0.828276275608252","0.904318406556717","0.988892728517728","1.09180345154619","1.1738748534341","1.08737282525405","0.999732158851988","0.890361018129006","0.829787471189275","0.85371175256945","0.881009293668863","0.908881462079177","1.27661969760354","1.66578138616832","1.93797302559138","2.33165811504453","2.77269945661471","3.5876042777089","4.03378966863788","4.76133466004647","","",
"Early-demographic dividend","EAR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.211043337235376","0.204963908904349","0.240989155725462","0.323162316487999","0.356962168024496","0.412510083250559","0.397177505293833","0.356424863078687","0.493486012651258","0.666594921427503","0.823020507413478","0.943766317310114","1.03479268097508","1.02841025717993","1.01195985937062","1.07565303761366","1.07186622562106","1.07979361017712","1.07892360272111","1.08774043407113","1.15725502504975","1.17513937335697","1.12523470348778","1.14452710700929","1.1548660405994","1.10416594257421","1.09993984884968","1.14464068363445","1.24335100594276","1.38793791736509","1.42435405367576","1.42061093265862","1.44869301398998","1.50252169081679","1.57119513596876","1.6432547112845","1.7624191666558","1.85121394537957","2.07896142558673","2.18930368492398","2.37566559620325","2.66786931971356","2.8949732654947","3.21480104815145","3.56678434465376","","",
"East Asia & Pacific","EAS","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.227702940611587","0.208203976445821","0.226839432900451","0.257744598587425","0.249444913658404","0.240644971915881","0.22277437589788","0.2349723313746","0.291412033373529","0.413718345597009","0.485959918054301","1.2819865012461","1.37132123024213","1.40666354291171","1.40354190932447","1.39530771652219","1.34120328676682","1.36420654625901","1.3920454312907","1.04275257625184","1.00477189074172","0.950573754396909","0.891020613681255","0.920011644249509","1.03942635120177","1.0033088082117","1.03851861074883","1.04419556348902","1.10139302749876","1.12155291613529","1.0859168766358","1.05321958439401","1.03199887809717","1.0128199640125","1.09629083905437","1.13330955631935","1.17968245171253","1.45056385583272","1.73010641085655","2.16681334432971","2.50132836268733","2.89294469235783","3.63303089505096","4.2037697797648","4.97481082997798","","",
"Europe & Central Asia (excluding high income)","ECA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00758570755047471","0.00988052874602655","0.0104323805523984","0.0118017392658092","0.0124743981641835","0.0242818214608484","0.0211983578855043","0.0301499176693126","0.0275592819426176","0.0201424673074034","0.0237578294098162","0.0302454490897106","0.0312079853338262","0.0394208160668298","0.0431919194129836","0.0407278029079065","0.0477401590554172","0.0848076528312603","0.116069708550415","0.180458386859923","0.316530712588302","0.481984398475058","0.701300866818306","1.0151415620093","1.31312260342064","1.64486722156163","","",
"Europe & Central Asia","ECS","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.350855470109394","0.323551276228935","0.319184972175411","0.257401517023325","0.273946020473814","0.254339897324381","0.259183096850762","0.262299736246689","0.260331481459033","0.312447261310464","0.322687746621924","0.287504924825282","0.290526788628169","0.296689012354188","0.30278601910924","0.324634263277086","0.307723046965173","0.318249821192796","0.31493286167142","0.436874259228209","0.461845566903392","0.510562314302802","0.582320676644675","0.650067637498874","0.717921141897448","0.73044875779306","0.898898597063181","1.06184940342389","1.15900724395319","1.38390351789798","1.50577960381815","1.81692568348239","2.1055112581553","2.58018542348704","2.97698746941722","3.369394460861","3.9663174148695","4.48676469259464","5.32527910755356","5.91031483972336","7.18812417605905","8.39921067737551","9.53981685550479","10.4642617282592","11.7844923119558","","",
"Ecuador","ECU","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.812623274161736","1.03730017761989","1.34375763498656","1.12132646011585","1.18477031611826","1.2250756061305","1.36779595015576","1.30432879590318","1.53475774902197","2.03645040523306","2.10220673635308","","",
"Egypt, Arab Rep.","EGY","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0350390539455435","0.175319606362694","0.265363463893759","0.228725193407333","0.386623661788345","0.516293349391406","0.507866409053271","0.533763116622042","0.664114633698024","0.696733821733822","0.815107913669065","1.16079457205918","1.10986874706174","0.909322836941468","0.936626004165427","0.966976411722659","0.878132950867417","","",
"Euro area","EMU","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.615399296831601","0.627174031458443","0.591252331720855","0.594216411398913","0.550968449495302","0.560194114688745","0.717425136169142","0.736710860226706","0.757461340667535","0.743965587400196","0.967796357503729","0.935814644608356","0.83729741124633","0.804364719487913","0.630457051166823","0.695526709000327","0.635096064090171","0.640507877238377","0.652035943871345","0.623557851725818","0.73860498989983","0.725535627689305","0.634016898716793","0.608401845699908","0.601134191784623","0.624272606086203","0.65915521928668","0.622721498658095","0.642952073525082","0.612129557934569","0.88315427456289","0.90887707842138","0.954612654985309","1.04994146080571","1.1140178092858","1.21766957388006","1.21306453977473","1.46068121529666","1.70333045093663","1.84096169404829","2.19109071954726","2.41597162971025","2.97958491299833","3.46720459577013","4.1814723401226","4.90503830269623","5.66761384768734","6.74934489103781","7.68182230098476","9.06894401786578","10.003522143896","12.2896493087302","14.4335701650892","15.9985609808299","17.2493220213363","18.7394423214865","","",
"Eritrea","ERI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.467289719626168","0.512820512820513","0.467289719626168","0.476190476190476","0.429184549356223","0.386100386100386","0.36101083032491","0.353356890459364","0.347222222222222","0.743494423791822","0.694444444444444","0.696864111498258","0.677966101694915","0.643086816720257","0.593471810089021","0.557103064066852","0.540540540540541","0.515463917525773","0.492610837438424","","",
"Spain","ESP","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0","0.0834769017636716","0.0844361451652188","0.0898181550467496","0.0740153317472905","0.0636894949797692","0.137640381008064","0.209535548209984","0.333372892144699","0.321504151066254","0.239725700314222","0.331422921282479","0.385468562493182","0.429052208693814","0.485361160706547","0.465683369176841","0.486399133875192","0.419565149577315","0.424566007571301","0.485626046296831","0.367527173913043","0.371678372551354","0.364461159684392","0.437779195915763","0.452910788154839","0.512112963170128","0.782627599700476","0.841577019582961","1.17263292571386","1.49851079672375","2.17890855385572","2.82363378764355","3.61012069490747","4.98422371069995","5.94606568653741","6.89891994274395","8.24681718461193","8.86048541521473","10.2617620652069","12.4700139559712","16.3323271741775","18.5947975328506","19.5267774145637","22.5952738975716","26.4851036614614","25.859341186911","24.8200092155282","","",
"Estonia","EST","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.0690210514206833","0.0549269471602768","0.0867867216315904","0.140828541251027","0.145137880986938","0.152707623634441","0.129671106919722","0.281458895273836","0.354365587164091","0.368788819875776","0.872121509064184","1.19194410193177","1.01722723543888","1.59720253284189","5.79792687094202","7.84480098734958","8.91181261149461","11.9913094342776","8.99435028248588","10.9432749477744","14.1595468944994","","",
"Ethiopia","ETH","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.57289776164549","1.21654501216545","0.29868578255675","0.0497017892644135","0","0","0","0","0","0","0.370664548583532","0.601202404809619","0.36144578313253","0.583964646464647","2.52897787144363","4.09101356010113","5.24435102469785","7.27220465651049","","",
"European Union","EUU","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.352763443369418","0.359872102604892","0.33975014252706","0.342749795109377","0.320620113007056","0.326493100587363","0.421777403635632","0.435461284550777","0.449269010184237","0.447977875016912","0.611491301905483","0.599564595960026","0.550946057516285","0.543862991664089","0.437281193316842","0.467141560960568","0.434533254208817","0.440017021361682","0.444814716009342","0.432074590127907","0.528695506719106","0.534412124870657","0.478852288476229","0.485896398843593","0.49637920232665","0.508264027934932","0.538988902093902","0.508231865244734","0.527369231925758","0.521909477958787","0.731786165997014","0.761429456900421","0.828307784525472","0.927596820435129","1.00031030835288","1.08470920706258","1.0782567904349","1.33182527389125","1.56246010083059","1.70477914802036","2.05282387627497","2.21412842682767","2.69238250949715","3.11689349906052","3.8471809803086","4.48837944279671","5.09408417235632","6.02984073183188","6.87723960256638","8.17197838629176","9.06884205728542","11.1966411575683","13.2278707238193","15.0127350628229","16.6106000687486","18.5592964852349","","",
"Fragile and conflict affected situations","FCS","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.0633324884606941","0.0579155638561369","0.0504181910551675","0.0475170142616809","0.0426893791914931","0.038530404123014","0.0353329540726772","0.0319660184048025","0.0279499631503719","0.027342696252773","0.0270313434896305","0.0237161018771589","0.0212423201719613","0.0194731038823493","0.022356794665731","0.0286424330528964","0.0217441072626375","0.0203184659136633","0.0196584978736397","0.0202344034738953","0.0205651313693839","0","0","0","0","0","0.00086089441725699","0.000787230632014518","0.000741881717323022","0.000699571451253874","0.00132547479676886","0.00124314582441769","0.00189846380945443","0.0641856328303213","0.0631356511286794","0.116427477314101","0.0972213945696354","0.0970626951221751","0.0621115310914664","0.0699552367665386","0.0836813723046801","0.11061657206418","0.103840928892906","0.0877488739792881","0.0947050764305637","","",
"Finland","FIN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.48195008919212","8.62277101369296","8.58033780857514","9.7627662535405","9.86271731346467","10.3380963535566","8.50619116947516","11.433156007864","13.3353285732609","12.1125300545661","12.4599862810106","11.1994200252396","12.0792475485291","11.234969048692","12.3024054982818","13.7202119520558","13.3297696569152","12.4881531171149","13.7785411716086","12.5060705712581","13.9735230681508","15.9589665446729","16.6181420516681","17.9505171421755","18.90621787529","20.0533551029928","","",
"Fiji","FJI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0.351944266466931","0.5175983436853","0.751159998702099","0.776112889147512","0.492433014125948","0.45877740633562","0.481305599850468","0.438884870800184","0.416918655370437","0.378857383401513","0.289521366774023","0.293181278213352","0.298481063034779","0.294424645172559","0.279043014597292","0.275006349091173","0.28513150523579","0.269502537589848","0.26777993696014","0.25047145851457","0.251266733782064","0.245987429670441","0.236525964041903","0.335039922286598","0.458534176735802","0.465443788030433","0.463901950170757","0.420735264684214","0.455758934497559","0.475365481747798","0.477453059941865","0.536553720245521","0.527139607227766","0.554833981471001","0.567842087954797","0.636546692928115","0.688004624026877","0.732497008035562","0.771043238205764","0.848199436284379","1.05982803916886","1.47296199460056","1.78832001293948","2.38644865008489","2.74364904259373","3.52424174342844","4.34270980091747","4.57658318463611","5.19396949616148","6.19651673309742","","",
"Faroe Islands","FRO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.306748466257669","0.812182741116751","0.80563947633434","0.800800800800801","0.844277673545966","0.790166812993854","0.57660626029654","0.557324840764331","0.521221146686523","0.52710843373494","0.532319391634981","0.497512437810945","0.472334682860999","0.45632333767927","0.519480519480519","0.508259212198221","0.48048048048048","0.461361014994233","0.439077936333699","0.491266375545852","0.465116279069767","0.440960313571779","0.55452865064695","0.524809160305344","0.600600600600601","0.564440263405456","","",
"United Kingdom","GBR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000356638468451761","0.000339306254432188","0.000334051544153263","0","0.000326057894839808","0.00287838810266251","0.190083554940127","0.217518484403396","0.304998340358107","0.440209534764429","0.572573102293985","0.611448799809919","0.656145061878602","0.795291826565095","0.977902342700628","1.17180013689254","1.30457429048414","1.43657419030881","1.6484873698306","1.86894382295228","2.37529326974683","3.03874808434448","3.43466436214829","3.71834053912375","4.34113764519398","5.36546662699593","5.87088285184344","7.9284295108727","9.95585976238163","13.6651728823286","17.5052864211302","22.9703052717954","","",
"Georgia","GEO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Ghana","GHA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0233082122601197","0.0308570546941294","0.0261073883909146","","",
"Gibraltar","GIB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Guinea","GIN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0033238050920694","0.00301549966829504","0.00292312189418299","0.00575125808770669","0.00559550121702151","0.0241773002014775","0.125862023756457","0.0941036626136054","0.0847478147170634","0.0895993963830138","0.0831562413378915","0.151580770896492","0.329992914262577","0.844174075807206","1.57321576607129","1.4403559180647","1.94456437267939","2.1185792256814","2.33732141955677","3.01434055069044","3.19401699861268","3.87525432349949","4.60110649163584","5.33756340753395","6.98303251537889","9.45845880436393","14.0123262247435","15.2970621536261","16.888580139709","","",
"Grenada","GRD","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","3.92706872370266","3.92857142857143","4.73568281938326","6.32911392405063","5.54561717352415","6.21836587129429","4.95376486129458","3.76411543287327","2.97265160523187","2.66393442622951","5.29994175888177","6.32040050062578","5.57103064066852","5.3735255570118","4.94505494505495","6.20555914673562","6.78260869565217","7.01086956521739","11.0581506196378","13.0375114364135","14.4356955380577","12.6126126126126","12.7955493741307","12.4717285945073","12.6133786848073","13.1415010382676","15.1253241140882","6.93447037701975","11.4798379316998","10.0198412698413","10.4148881680041","10.2406719431433","11.3549483222427","11.4289429202965","10.9703068704187","11.5111437668381","13.008222932846","13.2599220004588","16.5911351829336","20.5667378837288","18.9521838579675","19.5176370590735","20.2520161290323","23.3923578751165","25.3481642249955","","",
"Guam","GUM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","0.171970080062715","0.182688943102399","0.188343590611675","0.200283185887465","0.196236583104561","0.196631650938895","0.223751248709998","0.217701313694959","0.225734088508479","0.225683314469163","0.282370101428912","0.279643194119147","0.279028065675888","0.296925140964764","0.268091661086703","0.292903143542552","0.299663829738751","0.304087536669807","0.293933553031408","0.316308424233704","0.365451325533131","0.390290345874379","0.5138139445335","0.542145483542028","0.576721301607254","0.613681366821895","0.655448433496874","0.658496165788528","0.663040761327228","1.42615845362745","1.72146706086215","1.28257950983293","1.40151538949517","1.42941142806499","1.45624825358143","1.4319678206239","1.43497828247169","1.49300929846112","1.52222308476751","1.60336443700946","1.70174300003251","1.75700373924135","1.95970387694124","2.12214019616495","2.38014128127215","2.63607266506224","2.94218897440973","3.30917029028347","3.77364944224162","4.40569702987304","5.00543093255797","5.92372852437018","6.79814333701949","7.73356580658314","8.55377507315024","9.51495862624295","","",
"Hong Kong SAR, China","HKG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00258953310718078","0.00256726227151366","0.00263199452545139","0.00258184446968915","0.242269518326517","0.204561726500972","0.234270414993307","0.242606874712702","0.265604249667995","0.278727320536419","","",
"Honduras","HND","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0290951411114344","0.0273822562979189","0.231719876416066","0.730638090599123","0.793650793650794","1.09233305853256","2.28449045154382","2.37061769616027","2.65193370165746","3.00809283860131","2.53584905660377","2.36092666371551","9.99607996863975","13.2945736434109","12.8313103789943","11.458074147798","16.1740100390407","","",
"Heavily indebted poor countries (HIPC)","HPC","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.35279326293534","0.311607587029293","0.28533948157637","0.259766216386913","0.266816168867484","0.263619139994376","0.23838383652108","0.242887802936145","0.232420260570582","0.259429637579659","0.243935341495375","0.247120101653801","0.434162562384475","0.977114526187089","0.947277235320623","0.815221408220742","0.774404836415978","0.827563345757472","1.19788694034715","1.19217610596037","1.31902296931927","1.34567523343975","1.14174374827642","1.07336688832691","0.960941721332751","0.932887957041473","0.917944329015052","0.710444094938103","0.45933903105589","0.529945276270185","0.517414933934142","0.581208019976634","0.722671576063227","0.837336064050862","1.00650633203984","1.56178840447147","1.01432789907592","1.08323348561561","1.07858888441016","1.08882667980143","1.48431710533569","2.03999682713099","2.28682581912727","2.39012571363337","2.80598161979073","","",
"Croatia","HRV","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.121386007503862","0.111844312716698","0.0674005841383959","0.19866164784609","0.0683916562179414","0.0970245795601552","0.0805513290969301","0.00976848686138517","0.0785751702462022","0.069353471526547","0.00887862913966084","0","0","0","0.0431747859250198","0.183809450869266","0.232144238953803","0.342766042247908","0.477270949065018","0.590875093492895","1.1624763449581","2.27676983279972","4.01208345133579","4.68201046820105","6.92170288776422","9.9572877736252","","",
"Haiti","HTI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","14.6341463414634","11.3207547169811","9.83606557377049","7.94701986754967","6.06060606060606","6.06060606060606","5.74162679425837","4.89795918367347","4.28571428571429","3.82165605095541","3.2258064516129","3.07692307692308","2.91970802919708","2.8436018957346","3.40136054421769","4.51467268623025","3.23886639676113","2.99065420560748","2.78260869565217","2.84757118927973","3.63247863247863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Hungary","HUN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.102649887845493","0.111957008508733","0.0855188141391106","0.0773135231436351","0.0752574145657305","0.0135221932997532","0.0597833731889155","0.0800987885058238","0.145179106832886","0.118487012000608","0.134268238102342","0.164618731259921","0.142490738102023","0.149730203124559","0.161333691852649","0.171812222457179","0.18470631695604","0.194974598379789","0.118925795834831","0.48323326987846","2.1686246588347","4.66495133683857","3.64483114420369","4.18668668668669","5.35665209244222","7.42731424752144","7.57806855583206","6.9019128793137","7.02468601126029","8.50003300983693","9.65909090909091","9.8114824335904","","",
"IBRD only","IBD","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.149078992403842","0.155987040078765","0.168994834973812","0.188862351943796","0.205476515915738","0.219224973896621","0.227964555363133","0.220055609866128","0.269923940996772","0.313065487154671","0.366129403869056","0.41527170453402","0.469931242667126","0.436610970114034","0.436378659239874","0.458088834121025","0.461628487722717","0.451119796803143","0.444444059964943","0.4839721995301","0.519289107825891","0.597134858896699","0.593011906695072","0.635144416542245","0.711120843964765","0.695162096108673","0.727406392277157","0.743800021705814","0.811852145226985","0.849861332446096","0.903697880824486","0.908097429293864","0.919785979132087","0.9337004089912","0.997857863678976","1.04558400403808","1.17369753194335","1.40010337048885","1.75053475167141","2.04061915108389","2.36028384657822","2.79382404845497","3.39669988988892","3.89105730323516","4.56137504940619","","",
"IDA & IBRD total","IBT","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.154424208284201","0.159649875352879","0.170814521809855","0.188884351235438","0.203727502915988","0.216093618442467","0.223670915449817","0.216362033566816","0.261972958887282","0.302830083708082","0.352124971609293","0.397833521460508","0.452101037637414","0.428100240271778","0.427353666779643","0.456563376053467","0.457452697199809","0.445346076823978","0.442801313482673","0.478967376291817","0.513094585636561","0.585511875027789","0.580445089287143","0.616239546097958","0.689449308662167","0.67435140562634","0.704317102807411","0.718033995200748","0.778419808967575","0.816555852049581","0.867151344629342","0.870034556841788","0.889734435249013","0.906899761231745","0.969143927540768","1.02321570087366","1.13896867517383","1.35791698727903","1.69314746661539","1.97110127675219","2.28376390021869","2.70673844329916","3.29619583192082","3.78882772879549","4.43734387912325","","",
"IDA total","IDA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.241016162198943","0.215419227977994","0.198353911526745","0.187801898922806","0.177362929790099","0.169848083201039","0.160798320366283","0.161344739047302","0.145400755899332","0.148418272692065","0.142786045032105","0.138924351427027","0.180413619553231","0.298300320166184","0.291031173820179","0.437600825965471","0.397307748929201","0.360211101604769","0.420394565500126","0.405414595738517","0.421651258703726","0.412233324045991","0.389566953937335","0.326972075776776","0.354426806025427","0.348360411875202","0.337452577889814","0.308396305667194","0.248000300181628","0.280199198979631","0.285937838417122","0.26405498774221","0.394839415833439","0.467426446161945","0.492205529208038","0.648114850588954","0.5122948712255","0.569796494204014","0.616925094761139","0.631758043815642","0.758490564745476","0.936696019915484","1.22045957260891","1.70134325008157","1.89354056063884","","",
